1943-07-14, Lynn Loring
1573-07-15, Inigo Jones
1606-07-15, Rembrandt van Rijn
1779-07-15, Clement Clarke Moore
1902-07-15, Jean Rey
1919-07-15, Iris Murdoch
1932-07-15, Nina Van Pallandt
1935-07-15, Ken Kercheval
1935-07-15, Alex Karras
1936-07-15, Joan Rivers
1944-07-15, Jan-Michael Vincent
1946-07-15, Linda Ronstadt
1960-07-15, Kim Alexis
1704-07-16, John Kay
1723-07-16, Joshua Reynolds
1746-07-16, Giuseppe Piazzi
1821-07-16, Mary Baker Eddy
1888-07-16, Frits Zernike
1896-07-16, Trygve Lie
1907-07-16, Barbara Stanwyck
1907-07-16, Orville Redenbacher
1911-07-16, Ginger Rogers
1915-07-16, Bernard Hughes
1924-07-16, Bess Myerson
1932-07-16, Milly Vitale
1942-07-16, Margaret Smith Court
1948-07-16, Ruben Blades
1948-07-16, Pinchas Zukerman
1952-07-16, Stewart Copeland
1674-07-17, Isaac Watts
1744-07-17, Elbridge Gerry
1763-07-17, John Jacob Astor
1888-07-17, Shmuel Agnon
1889-07-17, Erle Stanley Gardner
1900-07-17, James Cagney
1912-07-17, Art Linkletter
1917-07-17, Phyllis Diller
1934-07-17, Pat McCormick
1934-07-17, Donald Sutherland
1935-07-17, Diahann Carroll
1941-07-17, Daryle Lamonica
1951-07-17, Lucie Arnaz
1952-07-17, Phoebe Snow
1952-07-17, David Hasselhoff
1720-07-18, Gilbert White
1811-07-18, William Makepeace Thackeray
1848-07-18, William Gilbert Grace
1853-07-18, Hendrik Antoon Lorentz
1906-07-18, S.I. Hayakawa
1906-07-18, Clifford Odets
1911-07-18, Hume Cronyn
1913-07-18, Red Skelton
1916-07-18, Harriet Hilliard Nelson
1918-07-18, Pamela Brown
1921-07-18, Sen John Glenn
1929-07-18, Dick Button
1933-07-18, Yevgeny Yevtushenko
1941-07-18, Martha Reeves
1941-07-18, Marcia Jones Smoke
1961-07-18, Elizabeth McGovern
1814-07-19, Samuel Colt
1834-07-19, Edgar Degas
1846-07-19, Charles Edward Pickering
1865-07-19, Charles Horace Mayo
1893-07-19, Vladimir Mayakovsky
1896-07-19, A.J. Cronin
1917-07-19, William W. Scranton
1922-07-19, George McGovern
1924-07-19, Pat Hingle
1941-07-19, Vicki Carr
1943-07-19, Dennis Cole
1946-07-19, Ilie Nastase
1304-07-20, Petrarch
1864-07-20, Erik Karlfeldt
1919-07-20, Edmund Hillary
1920-07-20, Elliot L. Richardson
1924-07-20, Lola Albright
1930-07-20, Sally Ann Howes
1933-07-20, Nelson Doubleday
1938-07-20, JoAnn Campbell
1938-07-20, Natalie Wood
1944-07-20, T. J. Shephard
1946-07-20, Kim Carnes
1947-07-20, Carlos Santana
1957-07-20, Donna Dixon
1816-07-21, Paul Julius.
1864-07-21, Frances Folsom Cleveland
1899-07-21, Ernest Hemingway
1899-07-21, Hart Crane
1911-07-21, Marshall McLuhan
1920-07-21, Isaac Stern
1922-07-21, Kay Starr
1924-07-21, Don Knotts
1933-07-21, John Gardner
1943-07-21, Christie McVie
1948-07-21, Cat Stevens
1952-07-21, Robin Williams
1478-07-22, Philip I
1822-07-22, Gregor Mendel
1844-07-22, William Archibald Spooner
1849-07-22, Emma Lazarus
1887-07-22, Gustav Hertz
1890-07-22, Rose Kennedy
1898-07-22, Steven Vincent Benet
1898-07-22, Alexander Calder
1913-07-22, Lucia Albanese
1923-07-22, Robert Dole
1924-07-22, Margaret Whiting
1928-07-22, Orson Bean
1930-07-22, Yuri P. Artyukhin
1932-07-22, Oscar de la Renta
1939-07-22, Terrance Stamp
1834-07-23, James Cardinal Gibbons
1892-07-23, Haile Selassie
1919-07-23, Pee Wee Reese
1925-07-23, Gloria DeHaven
1936-07-23, Don Drysdale
1802-07-24, Alexandre Dumas
1898-07-24, Amelia Earhart
1920-07-24, Bella Abzug
1932-07-24, William Ruckelshaus
1935-07-24, Adnan Khashnoggi
1936-07-24, Ruth Buzzi
1939-07-24, Bob Lilly
1942-07-24, Chris Sarandon
1951-07-24, Lynda Carter
1905-07-25, Elias Canetti
1907-07-25, Jack Gilford
1924-07-25, Estelle Getty
1935-07-25, Barbara Harris
1943-07-25, Janet Margolin
1945-07-25, Donna Theodore
1954-07-25, Walter Payton
1978-07-25, Louise Brown
1739-07-26, George Clinton
1799-07-26, Isaac Babbitt
1856-07-26, George Bernard Shaw
1875-07-26, Carl Jung
1894-07-26, Aldous Huxley
1908-07-26, Salvador Allende Gossens
1920-07-26, Bob Waterfield
1922-07-26, Jason Robards, Jr.
1922-07-26, Blake Edwards
1922-07-26, Marjorie Lord
1928-07-26, Stanley Kubrick
1940-07-26, Mary Jo Kopechne
1943-07-26, Mick Jagger
1944-07-26, Micki King
1945-07-26, Linda Harrison
1950-07-26, Susan George
1954-07-26, Vitas Gerulaitis
1956-07-26, Dorothy Hamill
1768-07-27, Charlotte Corday
1801-07-27, George Biddle Airyy
1824-07-27, Alexandre Dumas
1835-07-27, Giosu Carducci
1870-07-27, Hilaire Belloc
1906-07-27, Leo Durocher
1916-07-27, Keenan Wynn
1918-07-27, Leonard Rose
1922-07-27, Norman Lear
1932-07-27, Jerry Van Dyke
1938-07-27, Shirley Ann Field
1942-07-27, Barbara Ferris
1944-07-27, Bobbie Gentry
1947-07-27, Betty Thomas
1948-07-27, Sally Struthers
1948-07-27, Peggy Fleming
1949-07-27, Maureen McGovern
1746-07-28, Thomas Heyward
1866-07-28, Beatrix Potter
1874-07-28, Ernst Cassirer
1887-07-28, Marcel Duchamp
1901-07-28, Rudy Vallee
1907-07-28, Earl S. Tupper
1922-07-28, Jacques Piccard
1929-07-28, Jacqueline Bouvier Kennedy Onassis
1943-07-28, Bill Bradley
1943-07-28, Mike Bloomfield
1949-07-28, Vida Blue
1958-07-28, Terry Fox
1967-07-28, Lori Loughlin
1861-07-29, Alica Hathaway Lee Roosevelt
1869-07-29, Booth Tarkington
1883-07-29, Benito Mussolini
1887-07-29, Tim Mara
1892-07-29, William Powell
1898-07-29, I.I. Rabi
1900-07-29, Eyvind Johnson
1905-07-29, Clara Bow
1905-07-29, Dag Hammarskjold
1905-07-29, Thelma Todd
1907-07-29, Melvin Belli
1925-07-29, Mikis Theodorakis
1936-07-29, Elizabeth Dole
1511-07-30, Giorgio Vasari
1818-07-30, Emily Bront
1857-07-30, Thorstein Veblen
1863-07-30, Henry Ford
1889-07-30, Vladimir Zworykin
1890-07-30, Casey Stengel
1898-07-30, Henry Moore
1909-07-30, C. Northcote Parkinson
1929-07-30, Chris McGuirre
1934-07-30, Ben Piazza
1939-07-30, Peter Bogdanovich
1939-07-30, Eleanor Smeal
1940-07-30, Patricia Schroeder
1941-07-30, Paul Anka
1763-07-31, James Kent
1901-07-31, Jean Dubuffet
1912-07-31, Milton Friedman
1921-07-31, Whitney Young, Jr.
1939-07-31, France Nuyen
1944-07-31, Geraldine Chaplin
1951-07-31, Evonne Goolagong
1744-08-01, Jean-Baptiste Lamarck
1770-08-01, William Clark
1779-08-01, Francis Scott Key
1815-08-01, Richard Henry Dana
1818-08-01, Maria Mitchell
1819-08-01, Herman Melville
1922-08-01, Arthur Hill
1933-08-01, Dom DeLuise
1936-08-01, Yves Saint-Laurent
1942-08-01, Karen Black
1944-08-01, Yuri V. Romanenko
1973-08-01, Tempestt Bledsoe
1696-08-02, Mahmud I Ottoman
1905-08-02, Myrna Loy
1914-08-02, Gary Merrill
1922-08-02, Paul Laxalt
1924-08-02, James Baldwin
1924-08-02, Carroll O'Conner
1926-08-02, Betsy Bloomingdale
1932-08-02, Lamar Hunt
1933-08-02, Peter O'Toole
1934-08-02, Valery Bykovsky
1946-08-02, Bob Beamon
1949-08-02, Bertalan Farkas
1960-08-02, Linda Fratianne
1811-08-03, Elisha Graves Otis
1867-08-03, Stanley Earl Baldwin
1887-08-03, Rupert Brooke
1900-08-03, John T. Scopes
1901-08-03, John Stennis
1902-08-03, Habib Bourguiba
1905-08-03, Dolores Del Rio
1921-08-03, Mariyln Maxwell
1923-08-03, Anne Klein
1924-08-03, Leon Uris
1926-08-03, Tony Bennett
1935-08-03, Georgi S. Shonin
1940-08-03, Lance Alworth
1940-08-03, Martin Sheen
1755-08-04, Nicolas-Jacque Conte
1792-08-04, Percy Bysshe Shelley
1859-08-04, Knut Hamsun
1900-08-04, Arturo Umberto Illia
1910-08-04, William Schuman
1920-08-04, Helen Thomas
1942-08-04, David Russell Lange
1943-08-04, Tina Cole
1958-08-04, Mary Decker Tabb Slaney
1540-08-05, Joseph Scaliger
1604-08-05, John Eliot
1749-08-05, Thomas Lynch
1850-08-05, Guy de Maupassant
1876-08-05, Mary R. Beard
1899-08-05, Conrad Aiken
1906-08-05, John Huston
1923-08-05, Richard Kleindienst
1930-08-05, Neil Armstrong
1933-08-05, Joan Weldon
1953-08-05, Samantha Sang
1697-08-06, Charles VII
1809-08-06, Alfred Lord Tennyson
1861-08-06, Edith Kermit Carow Roosevelt
1881-08-06, Alexander Fleming
1883-08-06, Scott Nearing
1906-08-06, Ken Strong
1911-08-06, Lucille Ball
1917-08-06, Robert Mitchum
1921-08-06, Ella Raines
1927-08-06, William David Ford
1930-08-06, Abbey Lincoln
1945-08-06, Ken Norton
1947-08-06, Sally Eaton
1952-08-06, Rep Carl C Perkins
0317-08-07, Constantius II
1779-08-07, Carl Ritter
1783-08-07, John Heathcoat
1876-08-07, Mata Hari
1886-08-07, Louis Hazeltine
1903-08-07, Louis Leakey
1904-08-07, Ralph J Bunche
1926-08-07, Stan Freberg
1929-08-07, Don Larsen
1932-08-07, Ann Harding
1942-08-07, B.J. Thomas
1942-08-07, Anjanette Comer
1942-08-07, Garrison Keillor
1943-08-07, Lana Cantrell
1944-08-07, Loni Anderson
1958-08-07, Alberto Salazar
1763-08-08, Charles Bullfinch
1879-08-08, Emiliano Zapata
1884-08-08, Sara Teasdale
1902-08-08, Paul Dirac
1908-08-08, Arthur Goldberg
1910-08-08, Sylvia Sidney
1922-08-08, Rudi Gernreich
1923-08-08, Esther Williams
1927-08-08, Jim Weaver
1930-08-08, Andy Warhol
1932-08-08, Mel Tillis
1937-08-08, Dustin Hoffman
1938-08-08, Connie Stevens
1948-08-08, Svetlana Y. Savitskaya
1593-08-09, Izaac Walton
1776-08-09, Amedeo Avogadro
1896-08-09, Jean Piaget
1897-08-09, Ralph Wyckoff
1911-08-09, William A. Fowler
1913-08-09, Herman Talmadge
1919-08-09, Ralph Houk
1921-08-09, J. James Exon
1928-08-09, Bob Cousy
1928-08-09, Jimmy Dean
1930-08-09, Betty Boop
1932-08-09, Marvin Minsky
1942-08-09, David Steinberg
1944-08-09, Sam Elliott
1957-08-09, Melanie Griffith
1963-08-09, Whitney Houston
1874-08-10, Herbert Hoover
1900-08-10, Norma Shearer
1910-08-10, Angus Campbell
1916-08-10, Noah Beery Jr.
1923-08-10, Rhonda Fleming
1924-08-10, Martha Hyer
1925-08-10, Mike Douglas
1928-08-10, Eddie Fisher
1933-08-10, Jerry Falwell
1938-08-10, Diana Muldaur
1942-08-10, Betsy Johnson
1943-08-10, Ronnie Spector
1833-08-11, Robert Green Ingersol
1837-08-11, Sadi Carnot
1867-08-11, Joseph Weber
1902-08-11, Lloyd Nolan
1921-08-11, Alex Haley
1924-08-11, Arlene Dahl
1937-08-11, Anna Massey
1941-08-11, Elizabeth Holtzman
1950-08-11, Steve Wozniak
1753-08-12, Thomas Bewick
1762-08-12, George IV
1774-08-12, Robert Southey
1862-08-12, Juluis Rosenwald
1866-08-12, Jacinto Benavente y Mart¡nez
1876-08-12, Mary Roberts Rinehart
1880-08-12, Christy Mathewson
1881-08-12, Cecil B deMille
1887-08-12, Erwin Schrodinger
1911-08-12, Mario Moreno
1912-08-12, Jane Wyatt
1915-08-12, Alex Wojciechowicz
1919-08-12, Michael Kidd
1921-08-12, Majorie Reynolds
1925-08-12, Dale Bumpers
1926-08-12, John Derek
1929-08-12, Buck Owens
1931-08-12, William Goldman
1939-08-12, George Hamilton
1941-08-12, Deborah Walley
1422-08-13, William Caxton
1655-08-13, Johann Christoph Denner
1814-08-13, Anders Jonas Angstrom
1818-08-13, Lucy Stone
1819-08-13, George Gabriel Stokes
1860-08-13, Annie Oakley
1899-08-13, Alfred Hitchcock
1902-08-13, Regis Toomey
1902-08-13, Felix Wankel
1904-08-13, Charles Rodgers
1908-08-13, Gene Raymond
1909-08-13, John Beal
1912-08-13, Ben Hogan
1918-08-13, Frederick Sanger
1920-08-13, George Shearing
1921-08-13, Neville Brand
1927-08-13, Fidel Castro Ruz
1967-08-13, Quinn Cummings
1777-08-14, Hans Christian Oersted
1867-08-14, John Galsworthy
1901-08-14, James Pitman
1903-08-14, John Ringling North
1920-08-14, Nehemiah Persoff
1924-08-14, Maurice Richard
1925-08-14, Russell Baker
1926-08-14, Alice Ghostly
1926-08-14, Buddy Greco
1941-08-14, David Crosby
1941-08-14, Connie Smith
1944-08-14, Robyn Smith
1946-08-14, Susan St. James
1950-08-14, Princess Anne
1952-08-14, Deborah Meyer
1958-08-14, Earvin Johnson
1432-08-15, Luigi Pulci
1688-08-15, Frederick William I
1769-08-15, Napoleon Bonaparte
1771-08-15, Walter Scott
1803-08-15, James Douglas
1860-08-15, Florence Kling DeWolfe Harding
1879-08-15, Ethel Barrymore
1888-08-15, TE Lawrence
1904-08-15, Bill Baird
1912-08-15, Julia Child
1912-08-15, Wendy Hiller
1924-08-15, Phyllis Schlafly
1924-08-15, Robert Bolt
1925-08-15, Rose Marie
1925-08-15, Mike Conners
1931-08-15, Janice Rule
1933-08-15, Lori Nelson
1935-08-15, Abby Dalton
1935-08-15, Vernon Jordan
1935-08-15, Jim Dale
1943-08-15, Barbara Bouchet
1944-08-15, Linda Ellerbee
1868-08-16, Bernard MacFadden
1884-08-16, Hugo Gernsback
1892-08-16, Harold Foster
1894-08-16, George Meany
1904-08-16, Wendell Stanley
1906-08-16, Franz Josef II
1913-08-16, Menachem Begin
1925-08-16, Fess Parker
1928-08-16, Ann Blyth
1930-08-16, Robert Culp
1930-08-16, Frank Gifford
1930-08-16, Ted Hughes
1931-08-16, Betsy Von Furstenberg
1932-08-16, Eydie Gorme
1935-08-16, Julie Newmar
1936-08-16, Anita Gillette
1939-08-16, Carole Shelley
1939-08-16, Valeri V. Ryumin
1946-08-16, Leslie Ann Warren
1958-08-16, Madonna (Ciccone)
1960-08-16, Timothy Hutton
1601-08-17, Pierre de Fermat
1786-08-17, Davy Crockett
1876-08-17, Eric Drummond
1882-08-17, Samuel Goldwyn
1887-08-17, Marcus Garvey
1892-08-17, Mae West
1914-08-17, Franklin D. Roosevelt Jr.
1921-08-17, Maureen O'Hara
1923-08-17, Larry Rivers
1941-08-17, Boog Powell
1943-08-17, Robert De Niro
1958-08-17, Belinda Carlisle
1960-08-17, Sean Penn
1587-08-18, Virginia Dare
1685-08-18, Brook Taylor
1750-08-18, Antonio Salieri
1774-08-18, Meriwether Lewis
1778-08-18, Fabian Gottlieb von Bellinghausen
1792-08-18, John Earl Russell
1834-08-18, Marshall Field
1904-08-18, Max FActor Jr
1917-08-18, Caspar Weinberger
1922-08-18, Shelley Winters
1927-08-18, Rosalynn Carter
1933-08-18, Roman Polanski
1934-08-18, Roberto Clemente
1935-08-18, Gail Fisher
1935-08-18, Rafer Johnson
1937-08-18, Robert Redford
1943-08-18, Martin Mull
1970-08-18, Malcolm-Jamal Warner
1631-08-19, John Dryden
1646-08-19, John Flamsteed
1765-08-19, Robert Fulton
1785-08-19, Seth Thomas
1844-08-19, Minna Canth
1870-08-19, Bernard Baruch
1871-08-19, Orville Wright
1878-08-19, Manuel Quezon
1889-08-19, Arthur Waley
1902-08-19, Ogden Nash
1907-08-19, Thurston Morton
1931-08-19, Willie Shoemaker
1933-08-19, Debra Paget
1940-08-19, Jill St John
1956-08-19, Sue Barker
1778-08-20, Bernardo O'Higgins
1833-08-20, Benjamin Harrison
1860-08-20, Raymond Poncare
1873-08-20, Eliel Saarinen
1881-08-20, Edgar A Guest
1901-08-20, Salvatore Quasimodo
1921-08-20, Jacqueline Susann
1925-08-20, Lola Albright
1933-08-20, George Mitchell
1938-08-20, Jean-Loup Chretien
1940-08-20, Sam Melville
1942-08-20, Isaac Hayes
1944-08-20, Rajiv Gandhi
1946-08-20, Connie Chung
1951-08-20, Guy Lafleur
1165-08-21, Philip II Augustus
1660-08-21, Hubert Gautier
1765-08-21, William IV
1872-08-21, Aubrey Beardsley
1906-08-21, Count Basie
1930-08-21, Princess Margaret
1936-08-21, Mart Crowley
1936-08-21, Wilt Chamberlain
1938-08-21, Kenny Rogers
1939-08-21, Clarence Williams III
1944-08-21, Jackie DeShannon
1945-08-21, Patty McCormack
1959-08-21, Jim McMahon
1962-08-21, Matthew Broderick
1836-08-22, Archibald M. Willard
1862-08-22, Claude Debussy
1909-08-22, Mel Hein
1920-08-22, Ray Bradbury
1928-08-22, Karlheinz Stockhausen
1929-08-22, Honor Blackman
1932-08-22, Gerald P. Carr
1933-08-22, Sylvia Koscina
1934-08-22, Diana Sands
1940-08-22, Valerie Harper
1942-08-22, Kathy Lennon
1947-08-22, Cindy Williams
1949-08-22, Diana Nyad Swimmer
1754-08-23, Louis XVI
1785-08-23, Oliver Hazard Perry
1869-08-23, Edgar Lee Masters
1901-08-23, John Sherman Cooper
1912-08-23, Gene Kelly
1930-08-23, Vera Miles
1932-08-23, Mark Russell
1934-08-23, Sonny Jurgensen
1934-08-23, Barbara Eden
1942-08-23, Patricia McBride
1948-08-23, Ron Blomberg
1949-08-23, Shelley Long
1591-08-24, Robert Herrick
1816-08-24, Daniel Gooch
1872-08-24, Max Beerbohm
1886-08-24, William Francis Gibbs
1898-08-24, Albert Claude
1899-08-24, Jorge Luis Borges
1902-08-24, Fernand Braudel
1956-08-24, Gerry Cooney
1530-08-25, Ivan IV
1819-08-25, Allan Pinkerton
1836-08-25, Bret Harte
1841-08-25, Theodor Kocher
1845-08-25, Ludwig II
1909-08-25, Ruby Keeler
1909-08-25, Michael Rennie
1913-08-25, Walt Kelly
1916-08-25, Van Johnson
1918-08-25, Leonard Bernstein
1919-08-25, George C. Wallace
1927-08-25, Althea Gibson
1930-08-25, Sean Connery
1676-08-26, Robert Walpole
1728-08-26, Johann Lambert
1873-08-26, Lee De Forest
1880-08-26, Guillaume Apollinaire
1885-08-26, Jules Romains
1901-08-26, Maxwell D. Taylor
1904-08-26, Christopher Isherwood
1906-08-26, Albert Sabin
1914-08-26, Julio Cort zar
1917-08-26, William French Smith
1921-08-26, Ben Bradlee
1927-08-26, Francois Leydet
1932-08-26, Joseph H. Engle
1935-08-26, Geraldine Ferraro
1947-08-26, Candy Moore
1952-08-26, John Kinsella
1770-08-27, G.W.F. Hegel
1809-08-27, Hannibal Hamlin
1871-08-27, Theodore Dreiser
1899-08-27, C.S. Forester
1908-08-27, Lyndon B Johnson
1910-08-27, Mother Teresa
1915-08-27, Walter Heller
1916-08-27, Martha Raye
1929-08-27, Ira Levin
1937-08-27, Tommy Sands
1941-08-27, Yuri V. Malyshev
1943-08-27, Susan Weld
1592-08-28, George Villiers
1749-08-28, Johann Wolfgang von Goethe
1774-08-28, Elizabeth Ann Bayley Seton
1828-08-28, Leo Tolstoy
1831-08-28, Lucy Ware Webb Hayes
1833-08-28, Edward Burne-Jones
1889-08-28, Charles Boyer
1906-08-28, John Betjeman
1921-08-28, Nancy Kulp
1925-08-28, Donald O'Connor
1930-08-28, Ben Gazzara
1939-08-28, Cassie Mackin
1940-08-28, William Cohen
1940-08-28, Richard Sanders
1943-08-28, Lou Piniella
1943-08-28, David Soul
1950-08-28, Ron Guidry
1958-08-28, Scott Hamilton Skating
1960-08-28, Emma Samms
1632-08-29, John Locke
1780-08-29, Jean Ingres
1809-08-29, Oliver Wendell Holmes
1815-08-29, Anna Ella Carroll
1862-08-29, Maurice Maeterlinck
1881-08-29, Valery Nicolas Larbaud
1899-08-29, Lyman L. Lemnitzer
1912-08-29, Barry Sullivan
1915-08-29, Ingrid Bergman
1916-08-29, George Montgomery
1917-08-29, Isabel Sanford
1923-08-29, Richard Attenborough
1934-08-29, David Pryor
1938-08-29, Peter Jennings
1938-08-29, Elliot Gould, Actor
1939-08-29, William Friedkin
1940-08-29, Wilhelm Ruska
1941-08-29, Robin Leach
1945-08-29, Wyomia Tyus
1958-08-29, Michael Jackson
1748-08-30, Jacques-Louis David
1797-08-30, Mary Shelley
1837-08-30, Ellen Lewis Herndon Arthur
1871-08-30, Ernest Rutherford
1884-08-30, Theodor Svedberg
1893-08-30, Huey P. Long
1896-08-30, Raymond Massey
1901-08-30, John Gunther
1901-08-30, Roy Wilkins
1907-08-30, Shirley Booth
1908-08-30, Fred MacMurray
1909-08-30, Joan Blondell
1918-08-30, Ted Williams
1922-08-30, Regina Resnik
1931-08-30, John L. Swigert Jr.
1941-08-30, Elizabeth Ashley
1943-08-30, R. Crumb
1943-08-30, Jean-Claude Killy
1947-08-30, Peggy Lipton
1951-08-30, Timothy Bottoms
1870-08-31, Maria Montessori
1903-08-31, Arthur Godfrey
1903-08-31, Bernard Lovell
1908-08-31, William Saroyan
1918-08-31, Alan Jay Lerner
1924-08-31, Buddy Hackett
1928-08-31, James Coburn
1935-08-31, Eldridge Cleaver
1937-08-31, Warren Berlinger
1945-08-31, Itzhak Perlman
1958-08-31, Edward Moses
1791-09-01, Lydia Sigourney
1854-09-01, Engelbert Humperdinck
1866-09-01, James Corbett
1875-09-01, Edgar Rice Burroughs
1904-09-01, Ray Flaherty
1907-09-01, Walter Reuther
1922-09-01, Yvonne De Carlo
1922-09-01, Melvin Laird
1922-09-01, Vittorio Gassman
1923-09-01, Rocky Marciano
1933-09-01, Conway Twitty
1935-09-01, Seiji Ozawa
1939-09-01, Lily Tomlin
1946-09-01, Barry Gibb
1838-09-02, Queen Liliuokalani
1839-09-02, Henry George
1853-09-02, Wilhelm Ostwald
1866-09-02, Hiram Johnson
1918-09-02, Allan Drury
1918-09-02, Martha Mitchell
1937-09-02, Peter Ueberroth
1948-09-02, Terry Bradshaw
1951-09-02, Mark Harmon
1952-09-02, Jimmy Connors
1955-09-02, Linda Purl
1596-09-03, Nicolo Amati
1803-09-03, Prudence Crandall
1849-09-03, Sarah Orne Jewett
1856-09-03, Louis Sullivan
1860-09-03, Edward A. Filene
1907-09-03, Andrew Brewin
1913-09-03, Alan Ladd
1915-09-03, Kitty Carlisle-Hart
1926-09-03, Anne Jackson
1935-09-03, Eileen Brennan
1943-09-03, Valerie Perrine
1965-09-03, Charlie Sheen
1802-09-04, Marcus Whitman
1803-09-04, Sarah Childress Polk
1810-09-04, Donald McKay
1824-09-04, Anton Bruckner
1846-09-04, Daniel Burnham
1872-09-04, Darius Milhaud
1901-09-04, Paul Osborn
1908-09-04, Richard Wright
1917-09-04, Henry Ford II
1918-09-04, Paul Harvey Radio
1919-09-04, Howard Morris
1920-09-04, Craig Claiborne
1926-09-04, Robert J Lagomarsino
1929-09-04, Thomas Eagleton
1931-09-04, Mitzi Gaynor
1949-09-04, Tom Watson
1951-09-04, Judith Ivey
1972-09-04, Danny Ponce
1187-09-05, Louis VIII
1638-09-05, Louis XIV
1735-09-05, Johann Christian Bach
1847-09-05, Jesse James
1902-09-05, Darryl F Zanuck
1905-09-05, Arthur Koestler
1912-09-05, John Cage
1923-09-05, Arthur C. Nielsen
1927-09-05, Paul Volcker
1929-09-05, Andrian G. Nikolayev
1929-09-05, Bob Newhart
1934-09-05, Carol Lawrence
1937-09-05, William Devane
1940-09-05, Raquel Welch
1757-09-06, Marquis de Lafayette
1766-09-06, John Dalton
1805-09-06, Horatio Greenough
1811-09-06, James Melville Gilliss
1814-09-06, George Cartier
1860-09-06, Jane Addams
1888-09-06, Joseph P. Kennedy
1899-09-06, Billy Rose
1937-09-06, Jo Anne Worley Lowell
1944-09-06, Linda Kaye Henning
1944-09-06, Swoosie Kurtz
1947-09-06, Jane Curtin
1533-09-07, Elizabeth I
1548-09-07, Catherine Parr
1707-09-07, George-Louis Leclerc
1829-09-07, August Kekule von Stradonitz
1836-09-07, Henry Campbell-Bannerman
1860-09-07, Grandma Moses
1908-09-07, Paul Brown
1908-09-07, Michael E. De Bakey
1909-09-07, Elia Kazan
1914-09-07, James Van Allen
1930-09-07, Sonny Rollins
1930-09-07, Baudouin I
1936-09-07, Buddy Holly
1942-09-07, Richard Roundtree
1950-09-07, Chrissie Hynde
1951-09-07, Judy Kavner
1953-09-07, Linda Kaye Miller
1954-09-07, Corbin Bernsen
1157-09-08, King Richard I
1830-09-08, Frederic Mistral
1841-09-08, Anton¡n Dvorak
1889-09-08, Robert A. Taft
1914-09-08, Hillary Brooke
1922-09-08, Sid Caesar
1925-09-08, Peter Sellers
1925-09-08, Denise Darcel
1937-09-08, Virna Lisi
1938-09-08, Sam Nunn
1940-09-08, Frankie Avalon
1957-09-08, Heather Thomas
1585-09-09, Cardinal de Richelieu
1754-09-09, William Bligh
1789-09-09, William Cranch Bond
1850-09-09, Harishchandra
1853-09-09, Frederick R. Spofforth
1868-09-09, Mary Austin
1887-09-09, Alfred Landon
1925-09-09, Cliff Robertson
1932-09-09, Sylvia Miles
1946-09-09, Billy Preston
1949-09-09, Joe Theismann
1951-09-09, Tom Wopat
1952-09-09, Dave Stewart
1952-09-09, Angela Cartwright
1969-09-09, Scott DeFreitas
1487-09-10, Julius III
1736-09-10, Carter Braxton
1839-09-10, Isaac Kauffman Funk
1872-09-10, Ranjitsinhji Vibhaji
1890-09-10, Franz Werfel
1907-09-10, Fay Wray
1914-09-10, Robert Wise
1915-09-10, Edmond O'Brien
1927-09-10, Yma Sumac
1929-09-10, Arnold Palmer
1933-09-10, Yevgeni V. Khrunov
1934-09-10, Charles Kuralt
1934-09-10, Roger Maris
1939-09-10, Greg Mullavey
1945-09-10, Jose Feliciano
1948-09-10, Judy Geeson
1948-09-10, Margaret Trudeau
1953-09-10, Amy Irving
1862-09-11, O. Henry
1885-09-11, D.H. Lawrence
1909-09-11, William Natcher
1909-09-11, Anne Seymour
1913-09-11, Bear Bryant
1917-09-11, Ferdinand Marcos
1922-09-11, Charles Evers
1923-09-11, Betsy Drake
1924-09-11, Tom Landry
1924-09-11, Daniel Kahikina Akaka
1928-09-11, Earl Holliman
1928-09-11, Reubin Askew
1932-09-11, Robert Packwood
1932-09-11, Herbert Leon Callahan
1935-09-11, Gherman Titov
1937-09-11, Robert L. Crippen
1940-09-11, Brian De Palma
1946-09-11, Lola Falona
1962-09-11, Elizabeth Daily
1962-09-11, Kristy McNichol
1818-09-12, Richard Jordan Gatling
1829-09-12, Charles Dudley Warner
1880-09-12, Henry L. Mencken
1888-09-12, Maurice Chevalier
1892-09-12, Alfred A. Knopf
1902-09-12, Margaret Hamilton
1913-09-12, Jesse Owens
1920-09-12, Irene Daily
1921-09-12, Stanislaw Lem
1924-09-12, Howard Curtis Nelson
1931-09-12, George Jones
1940-09-12, Stephen J. Solarz
1940-09-12, Linda Gray
1943-09-12, Maria Muldaur
1944-09-12, Barry White
1755-09-13, Oliver Evans
1819-09-13, Clara Wieck Schumann
1851-09-13, Walter Reed
1857-09-13, Milton S. Hershey
1863-09-13, Arthur Henderson
1874-09-13, Arnold Schoenberg
1876-09-13, Sherwood Anderson
1925-09-13, Mel Torme
1933-09-13, Eileen Fulton
1934-09-13, Barbara Bain
1937-09-13, Fred Silverman
1938-09-13, Judith Martin
1941-09-13, Oscar Arias Sanchez
1946-09-13, Jacqueline Bisset
1948-09-13, Nell Carter
1952-09-13, Karen Wyman
1849-09-14, Ivan Pavlov
1864-09-14, Lord Cecil
1867-09-14, Charles Dana Gibson
1879-09-14, Margaret Sanger
1899-09-14, Hal Wallis
1905-09-14, Clayton Moore
1913-09-14, Jacobo Arbenz
1920-09-14, Kay Medford
1928-09-14, Albert Shanker
